structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z47_L130_serr,4.7,13.0,-311593.6590658994,8.056458421458956
PDI-BT-COF-same_z47_L140_serr,4.7,14.0,-311592.4584142755,9.257110045349691
PDI-BT-COF-same_z47_L150_serr,4.7,15.0,-311594.3209587537,7.394565567141399
PDI-BT-COF-same_z47_L160_serr,4.7,16.0,-311595.0547701611,6.660754159733187
PDI-BT-COF-same_z47_L170_serr,4.7,17.0,-311594.59875024814,7.116774072695989
PDI-BT-COF-same_z47_L180_serr,4.7,18.0,-311594.84229307674,6.873231244098861
PDI-BT-COF-same_z47_L181_serr,4.7,18.1,-311594.8442425382,6.871281782630831
PDI-BT-COF-same_z48_L000_serr,4.8,0.0,-311597.3146657583,4.400858562556095
PDI-BT-COF-same_z48_L010_serr,4.8,1.0,-311597.275566488,4.439957832859363
PDI-BT-COF-same_z48_L020_serr,4.8,2.0,-311597.17645650095,4.539067819889169
PDI-BT-COF-same_z48_L030_serr,4.8,3.0,-311597.01526258833,4.700261732505169
PDI-BT-COF-same_z48_L040_serr,4.8,4.0,-311596.8396142623,4.875910058559384
PDI-BT-COF-same_z48_L050_serr,4.8,5.0,-311596.6994682053,5.0160561155644245
PDI-BT-COF-same_z48_L060_serr,4.8,6.0,-311596.588152574,5.127371746813878
PDI-BT-COF-same_z48_L070_serr,4.8,7.0,-311596.3609246738,5.3545996470493264
PDI-BT-COF-same_z48_L080_serr,4.8,8.0,-311595.88506203645,5.830462284386158
PDI-BT-COF-same_z48_L090_serr,4.8,9.0,-311595.4860480454,6.229476275446359
PDI-BT-COF-same_z48_L100_serr,4.8,10.0,-311594.69643739203,7.019086928805336
PDI-BT-COF-same_z48_L110_serr,4.8,11.0,-311593.46265220677,8.25287211406976
PDI-BT-COF-same_z48_L120_serr,4.8,12.0,-311594.43527930044,7.280245020403527
PDI-BT-COF-same_z48_L130_serr,4.8,13.0,-311594.2571426882,7.458381632633973
PDI-BT-COF-same_z48_L140_serr,4.8,14.0,-311593.41088961053,8.304634710308164
PDI-BT-COF-same_z48_L150_serr,4.8,15.0,-311594.77972311707,6.935801203770097
PDI-BT-COF-same_z48_L160_serr,4.8,16.0,-311595.3060556703,6.409468650526833
PDI-BT-COF-same_z48_L170_serr,4.8,17.0,-311594.9776361347,6.737888186122291
PDI-BT-COF-same_z48_L180_serr,4.8,18.0,-311595.17175570177,6.543768619070761
PDI-BT-COF-same_z48_L181_serr,4.8,18.1,-311595.173299329,6.542224991833791
PDI-BT-COF-same_z49_L000_serr,4.9,0.0,-311596.9137256072,4.80179871362634
PDI-BT-COF-same_z49_L010_serr,4.9,1.0,-311596.89385033783,4.821673983009532
PDI-BT-COF-same_z49_L020_serr,4.9,2.0,-311596.8390557093,4.876468611531891
PDI-BT-COF-same_z49_L030_serr,4.9,3.0,-311596.7230867552,4.992437565641012
PDI-BT-COF-same_z49_L040_serr,4.9,4.0,-311596.5929637006,5.122560620249715
PDI-BT-COF-same_z49_L050_serr,4.9,5.0,-311596.49026187,5.2252624508109875
PDI-BT-COF-same_z49_L060_serr,4.9,6.0,-311596.42448802816,5.291036292677745
PDI-BT-COF-same_z49_L070_serr,4.9,7.0,-311596.2780088767,5.437515444122255
PDI-BT-COF-same_z49_L080_serr,4.9,8.0,-311595.9569660154,5.7585583054460585
PDI-BT-COF-same_z49_L090_serr,4.9,9.0,-311595.67982622556,6.035698095278349
PDI-BT-COF-same_z49_L100_serr,4.9,10.0,-311595.1076633955,6.607860925316345
PDI-BT-COF-same_z49_L110_serr,4.9,11.0,-311594.2025370295,7.512987291323952
PDI-BT-COF-same_z49_L120_serr,4.9,12.0,-311594.85007148667,6.865452834172174
PDI-BT-COF-same_z49_L130_serr,4.9,13.0,-311594.6741341435,7.0413901773281395
PDI-BT-COF-same_z49_L140_serr,4.9,14.0,-311594.0763538674,7.639170453418046
PDI-BT-COF-same_z49_L150_serr,4.9,15.0,-311595.0690868703,6.646437450544909
PDI-BT-COF-same_z49_L160_serr,4.9,16.0,-311595.4455069416,6.270017379254568
PDI-BT-COF-same_z49_L170_serr,4.9,17.0,-311595.2183887046,6.497135616256855
PDI-BT-COF-same_z49_L180_serr,4.9,18.0,-311595.3723600137,6.343164307123516
PDI-BT-COF-same_z49_L181_serr,4.9,18.1,-311595.37358327885,6.341941041988321
PDI-BT-COF-same_z50_L000_serr,5.0,0.0,-311596.54148216,5.174042160855606
PDI-BT-COF-same_z50_L010_serr,5.0,1.0,-311596.5389059591,5.176618361729197
PDI-BT-COF-same_z50_L020_serr,5.0,2.0,-311596.5254002374,5.190124083426781
PDI-BT-COF-same_z50_L030_serr,5.0,3.0,-311596.45721581933,5.25830850150669
PDI-BT-COF-same_z50_L040_serr,5.0,4.0,-311596.3718237944,5.343700526456814
PDI-BT-COF-same_z50_L050_serr,5.0,5.0,-311596.3012534397,5.414270881155971
PDI-BT-COF-same_z50_L060_serr,5.0,6.0,-311596.26292607095,5.452598249888979
PDI-BT-COF-same_z50_L070_serr,5.0,7.0,-311596.1691111903,5.546413130534347
PDI-BT-COF-same_z50_L080_serr,5.0,8.0,-311595.9592372352,5.756287085649092
PDI-BT-COF-same_z50_L090_serr,5.0,9.0,-311595.7743548152,5.941169505647849
PDI-BT-COF-same_z50_L100_serr,5.0,10.0,-311595.3642369543,6.351287366531324
PDI-BT-COF-same_z50_L110_serr,5.0,11.0,-311594.70061013603,7.014914184808731
PDI-BT-COF-same_z50_L120_serr,5.0,12.0,-311595.1233364397,6.592187881120481
PDI-BT-COF-same_z50_L130_serr,5.0,13.0,-311594.9556297212,6.759894599614199
PDI-BT-COF-same_z50_L140_serr,5.0,14.0,-311594.5248849666,7.19063935423037
PDI-BT-COF-same_z50_L150_serr,5.0,15.0,-311595.23895209807,6.476572222774848
PDI-BT-COF-same_z50_L160_serr,5.0,16.0,-311595.5072563059,6.2082680149469525
PDI-BT-COF-same_z50_L170_serr,5.0,17.0,-311595.3583595918,6.357164729037322
PDI-BT-COF-same_z50_L180_serr,5.0,18.0,-311595.4814545232,6.234069797617849
PDI-BT-COF-same_z50_L181_serr,5.0,18.1,-311595.48242619826,6.233098122582305
PDI-BT-COF-same_z51_L000_serr,5.1,0.0,-311596.20346990897,5.5120544118690304
PDI-BT-COF-same_z51_L010_serr,5.1,1.0,-311596.2156161127,5.499908208148554
PDI-BT-COF-same_z51_L020_serr,5.1,2.0,-311596.23845246545,5.477071855391841
PDI-BT-COF-same_z51_L030_serr,5.1,3.0,-311596.2181934811,5.4973308397457
PDI-BT-COF-same_z51_L040_serr,5.1,4.0,-311596.174721289,5.5408030318212695
PDI-BT-COF-same_z51_L050_serr,5.1,5.0,-311596.132349515,5.5831748058553785
PDI-BT-COF-same_z51_L060_serr,5.1,6.0,-311596.11029705947,5.605227261374239
PDI-BT-COF-same_z51_L070_serr,5.1,7.0,-311596.0489786596,5.666545661224518
PDI-BT-COF-same_z51_L080_serr,5.1,8.0,-311595.91546315467,5.800061166170053
PDI-BT-COF-same_z51_L090_serr,5.1,9.0,-311595.79879059,5.916733730817214
PDI-BT-COF-same_z51_L100_serr,5.1,10.0,-311595.5094059007,6.206118420115672
PDI-BT-COF-same_z51_L110_serr,5.1,11.0,-311595.0224529889,6.693071331945248
PDI-BT-COF-same_z51_L120_serr,5.1,12.0,-311595.2911036906,6.424420630268287
PDI-BT-COF-same_z51_L130_serr,5.1,13.0,-311595.1379886071,6.577535713731777
PDI-BT-COF-same_z51_L140_serr,5.1,14.0,-311594.81981777184,6.895706548995804
PDI-BT-COF-same_z51_L150_serr,5.1,15.0,-311595.3282855443,6.387238776544109
PDI-BT-COF-same_z51_L160_serr,5.1,16.0,-311595.5178239468,6.197700374061242
PDI-BT-COF-same_z51_L170_serr,5.1,17.0,-311595.42709309683,6.2884312240057625
PDI-BT-COF-same_z51_L180_serr,5.1,18.0,-311595.5275240545,6.188000266323797
PDI-BT-COF-same_z51_L181_serr,5.1,18.1,-311595.5282924927,6.187231828167569
PDI-BT-COF-same_z52_L000_serr,5.2,0.0,-311595.90515420673,5.810370114108082
PDI-BT-COF-same_z52_L010_serr,5.2,1.0,-311595.9288328368,5.786691484041512
PDI-BT-COF-same_z52_L020_serr,5.2,2.0,-311595.98137703683,5.734147284005303
PDI-BT-COF-same_z52_L030_serr,5.2,3.0,-311596.0056117642,5.709912556631025
PDI-BT-COF-same_z52_L040_serr,5.2,4.0,-311595.9996003189,5.715924001939129
PDI-BT-COF-same_z52_L050_serr,5.2,5.0,-311595.98206175247,5.733462568372488
PDI-BT-COF-same_z52_L060_serr,5.2,6.0,-311595.9700934459,5.745430874929298
PDI-BT-COF-same_z52_L070_serr,5.2,7.0,-311595.9276256261,5.787898694747128
PDI-BT-COF-same_z52_L080_serr,5.2,8.0,-311595.844137255,5.871387065853924
PDI-BT-COF-same_z52_L090_serr,5.2,9.0,-311595.7757868375,5.939737483335193
PDI-BT-COF-same_z52_L100_serr,5.2,10.0,-311595.5759831524,6.139541168464348
PDI-BT-COF-same_z52_L110_serr,5.2,11.0,-311595.2187055091,6.496818811749108
PDI-BT-COF-same_z52_L120_serr,5.2,12.0,-311595.3814982355,6.334026085329242
PDI-BT-COF-same_z52_L130_serr,5.2,13.0,-311595.24884007126,6.466684249578975
PDI-BT-COF-same_z52_L140_serr,5.2,14.0,-311595.00986008655,6.70566423429409
PDI-BT-COF-same_z52_L150_serr,5.2,15.0,-311595.365607973,6.349916347826365
PDI-BT-COF-same_z52_L160_serr,5.2,16.0,-311595.4969502069,6.218574113911018
PDI-BT-COF-same_z52_L170_serr,5.2,17.0,-311595.4477462503,6.267778070527129
PDI-BT-COF-same_z52_L180_serr,5.2,18.0,-311595.53202381596,6.183500504877884
PDI-BT-COF-same_z52_L181_serr,5.2,18.1,-311595.53262299317,6.18290132767288
PDI-BT-COF-same_z53_L000_serr,5.3,0.0,-311595.6508480662,6.064676254638471
PDI-BT-COF-same_z53_L010_serr,5.3,1.0,-311595.6822305756,6.033293745247647
PDI-BT-COF-same_z53_L020_serr,5.3,2.0,-311595.7567130662,5.958811254648026
PDI-BT-COF-same_z53_L030_serr,5.3,3.0,-311595.81797723257,5.897547088272404
PDI-BT-COF-same_z53_L040_serr,5.3,4.0,-311595.84439508157,5.871129239269067
PDI-BT-COF-same_z53_L050_serr,5.3,5.0,-311595.84848846437,5.867035856470466
PDI-BT-COF-same_z53_L060_serr,5.3,6.0,-311595.84343716124,5.872087159601506
PDI-BT-COF-same_z53_L070_serr,5.3,7.0,-311595.81135759054,5.904166730295401
PDI-BT-COF-same_z53_L080_serr,5.3,8.0,-311595.75897635496,5.956547965877689
PDI-BT-COF-same_z53_L090_serr,5.3,9.0,-311595.7230709172,5.992453403654508
PDI-BT-COF-same_z53_L100_serr,5.3,10.0,-311595.58900849475,6.126515826093964
PDI-BT-COF-same_z53_L110_serr,5.3,11.0,-311595.3274314125,6.38809290836798
PDI-BT-COF-same_z53_L120_serr,5.3,12.0,-311595.4170450586,6.298479262215551
PDI-BT-COF-same_z53_L130_serr,5.3,13.0,-311595.30869900336,6.406825317477342
PDI-BT-COF-same_z53_L140_serr,5.3,14.0,-311595.1289010036,6.586623317212798
PDI-BT-COF-same_z53_L150_serr,5.3,15.0,-311595.37079658726,6.34472773357993
PDI-BT-COF-same_z53_L160_serr,5.3,16.0,-311595.45876039745,6.2567639233893715
PDI-BT-COF-same_z53_L170_serr,5.3,17.0,-311595.43796205625,6.2775622645858675
PDI-BT-COF-same_z53_L180_serr,5.3,18.0,-311595.5111533314,6.204370989464223
PDI-BT-COF-same_z53_L181_serr,5.3,18.1,-311595.51162902865,6.203895292186644
PDI-BT-COF-same_z54_L000_serr,5.4,0.0,-311595.4425357715,6.272988549317233
