structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-diff_z48_L030_incl,4.8,3.0,-155801.14630412584,1.5410448538896162
PDI-BT-COF-diff_z48_L040_incl,4.8,4.0,-155801.079038005,1.608310974726919
PDI-BT-COF-diff_z48_L050_incl,4.8,5.0,-155800.99098122105,1.6963677586754784
PDI-BT-COF-diff_z48_L060_incl,4.8,6.0,-155800.91291489825,1.7744340814824682
PDI-BT-COF-diff_z48_L070_incl,4.8,7.0,-155800.83137804526,1.8559709344699513
PDI-BT-COF-diff_z48_L080_incl,4.8,8.0,-155800.74405346342,1.9432955163065344
PDI-BT-COF-diff_z48_L090_incl,4.8,9.0,-155800.65631599355,2.031032986182254
PDI-BT-COF-diff_z48_L100_incl,4.8,10.0,-155800.61084767658,2.0765013031486887
PDI-BT-COF-diff_z48_L110_incl,4.8,11.0,-155800.58435957754,2.102989402192179
PDI-BT-COF-diff_z48_L120_incl,4.8,12.0,-155800.5574440256,2.1299049541412387
PDI-BT-COF-diff_z48_L130_incl,4.8,13.0,-155800.53686880667,2.150480173062533
PDI-BT-COF-diff_z48_L140_incl,4.8,14.0,-155800.5449918855,2.1423570942424703
PDI-BT-COF-diff_z48_L150_incl,4.8,15.0,-155800.54282065236,2.1445283273642417
PDI-BT-COF-diff_z48_L160_incl,4.8,16.0,-155800.47147218732,2.2158767924120184
PDI-BT-COF-diff_z48_L162_incl,4.8,16.2,-155800.45903544634,2.228313533385517
PDI-BT-COF-diff_z49_L000_incl,4.9,0.0,-155801.12661470365,1.56073427607771
PDI-BT-COF-diff_z49_L010_incl,4.9,1.0,-155801.09505632083,1.5922926588973496
PDI-BT-COF-diff_z49_L020_incl,4.9,2.0,-155801.04073993064,1.6466090490866918
PDI-BT-COF-diff_z49_L030_incl,4.9,3.0,-155800.96738396297,1.7199650167603977
PDI-BT-COF-diff_z49_L040_incl,4.9,4.0,-155800.91225819173,1.7750907879963052
PDI-BT-COF-diff_z49_L050_incl,4.9,5.0,-155800.84262405903,1.8447249206947163
PDI-BT-COF-diff_z49_L060_incl,4.9,6.0,-155800.7830756455,1.904273334221216
PDI-BT-COF-diff_z49_L070_incl,4.9,7.0,-155800.72032051338,1.9670284663443454
PDI-BT-COF-diff_z49_L080_incl,4.9,8.0,-155800.6471392597,2.040209720027633
PDI-BT-COF-diff_z49_L090_incl,4.9,9.0,-155800.56868064273,2.118668337003328
PDI-BT-COF-diff_z49_L100_incl,4.9,10.0,-155800.5266036515,2.160745328234043
PDI-BT-COF-diff_z49_L110_incl,4.9,11.0,-155800.50153632465,2.185812655079644
PDI-BT-COF-diff_z49_L120_incl,4.9,12.0,-155800.48105543162,2.2062935481080785
PDI-BT-COF-diff_z49_L130_incl,4.9,13.0,-155800.46658619298,2.2207627867464907
PDI-BT-COF-diff_z49_L140_incl,4.9,14.0,-155800.4771342396,2.2102147401310503
PDI-BT-COF-diff_z49_L150_incl,4.9,15.0,-155800.48090312167,2.2064458580571227
PDI-BT-COF-diff_z49_L160_incl,4.9,16.0,-155800.4324501315,2.2548988482158165
PDI-BT-COF-diff_z49_L162_incl,4.9,16.2,-155800.42255747048,2.264791509252973
PDI-BT-COF-diff_z50_L000_incl,5.0,0.0,-155800.93814906196,1.7491999177727848
PDI-BT-COF-diff_z50_L010_incl,5.0,1.0,-155800.9153681953,1.7719807844259776
PDI-BT-COF-diff_z50_L020_incl,5.0,2.0,-155800.86228003632,1.8250689434062224
PDI-BT-COF-diff_z50_L030_incl,5.0,3.0,-155800.80193056437,1.8854184153606184
