structure,z,L,energy_eV,energy_rel_eV
cof-1_z40_L040_serr,4.0,4.0,-70445.88359798308,0.8581663051008945
cof-1_z40_L050_serr,4.0,5.0,-70445.7911592903,0.9506049978808733
cof-1_z40_L060_serr,4.0,6.0,-70445.67875982943,1.0630044587451266
cof-1_z40_L070_serr,4.0,7.0,-70445.6030859652,1.1386783229827415
cof-1_z40_L080_serr,4.0,8.0,-70445.58588281862,1.1558814695599722
cof-1_z40_L087_serr,4.0,8.7,-70445.58869333623,1.1530709519429365
cof-1_z41_L000_serr,4.1,0.0,-70445.9369423929,0.8048218952753814
cof-1_z41_L010_serr,4.1,1.0,-70445.94912766198,0.7926366261963267
cof-1_z41_L020_serr,4.1,2.0,-70445.9258853704,0.8158789177832659
cof-1_z41_L030_serr,4.1,3.0,-70445.84587938368,0.8958849045011448
cof-1_z41_L040_serr,4.1,4.0,-70445.77467310974,0.9670911784342024
cof-1_z41_L050_serr,4.1,5.0,-70445.68995206793,1.0518122202483937
cof-1_z41_L060_serr,4.1,6.0,-70445.58750946085,1.1542548273282591
cof-1_z41_L070_serr,4.1,7.0,-70445.52398158127,1.2177827069099294
cof-1_z41_L080_serr,4.1,8.0,-70445.51432648051,1.2274378076690482
cof-1_z41_L087_serr,4.1,8.7,-70445.51962674665,1.2221375415247167
cof-1_z42_L000_serr,4.2,0.0,-70445.82952003594,0.9122442522348138
cof-1_z42_L010_serr,4.2,1.0,-70445.83658353727,0.9051807509094942
cof-1_z42_L020_serr,4.2,2.0,-70445.81086544068,0.9308988474949729
cof-1_z42_L030_serr,4.2,3.0,-70445.73675527156,1.0050090166187147
cof-1_z42_L040_serr,4.2,4.0,-70445.67316677366,1.0685975145170232
cof-1_z42_L050_serr,4.2,5.0,-70445.59552047442,1.1462438137532445
cof-1_z42_L060_serr,4.2,6.0,-70445.50404395437,1.237720333811012
cof-1_z42_L070_serr,4.2,7.0,-70445.45004135194,1.291722936235601
cof-1_z42_L080_serr,4.2,8.0,-70445.44483679767,1.2969274905044585
cof-1_z42_L087_serr,4.2,8.7,-70445.45149071664,1.2902735715324525
cof-1_z43_L000_serr,4.3,0.0,-70445.72729629156,1.0144679966178956
cof-1_z43_L010_serr,4.3,1.0,-70445.73031565576,1.0114486324164318
cof-1_z43_L020_serr,4.3,2.0,-70445.70412997885,1.037634309323039
cof-1_z43_L030_serr,4.3,3.0,-70445.63681061304,1.1049536751379492
cof-1_z43_L040_serr,4.3,4.0,-70445.57862349681,1.1631407913664589
cof-1_z43_L050_serr,4.3,5.0,-70445.50771888047,1.2340454077057075
cof-1_z43_L060_serr,4.3,6.0,-70445.4276958153,1.3140684728714405
cof-1_z43_L070_serr,4.3,7.0,-70445.38099803752,1.3607662506547058
cof-1_z43_L080_serr,4.3,8.0,-70445.37746222783,1.3643020603485638
cof-1_z43_L087_serr,4.3,8.7,-70445.38417445598,1.3575898322014837
cof-1_z44_L000_serr,4.4,0.0,-70445.63047152177,1.1112927664071321
cof-1_z44_L010_serr,4.4,1.0,-70445.62989180401,1.1118724841653602
cof-1_z44_L020_serr,4.4,2.0,-70445.6046240869,1.1371402012737235
cof-1_z44_L030_serr,4.4,3.0,-70445.54472967822,1.1970346099551534
cof-1_z44_L040_serr,4.4,4.0,-70445.49014866336,1.2516156248166226
cof-1_z44_L050_serr,4.4,5.0,-70445.42599515904,1.3157691291416995
cof-1_z44_L060_serr,4.4,6.0,-70445.35741929091,1.384344997262815
cof-1_z44_L070_serr,4.4,7.0,-70445.31634629023,1.4254179979470791
cof-1_z44_L080_serr,4.4,8.0,-70445.31233424928,1.429430038901046
cof-1_z44_L087_serr,4.4,8.7,-70445.31804713231,1.4237171558634145
cof-1_z45_L000_serr,4.5,0.0,-70445.53838350387,1.2033807843108661
cof-1_z45_L010_serr,4.5,1.0,-70445.5346211308,1.2071431573713198
cof-1_z45_L020_serr,4.5,2.0,-70445.51115876377,1.2306055244116578
cof-1_z45_L030_serr,4.5,3.0,-70445.4589005331,1.2828637550701387
cof-1_z45_L040_serr,4.5,4.0,-70445.40683940898,1.3349248791928403
cof-1_z45_L050_serr,4.5,5.0,-70445.34967060082,1.3920936873619212
cof-1_z45_L060_serr,4.5,6.0,-70445.292102907,1.4496613811788848
cof-1_z45_L070_serr,4.5,7.0,-70445.25561929712,1.486144991053152
cof-1_z45_L080_serr,4.5,8.0,-70445.24973258808,1.4920317000942305
cof-1_z45_L087_serr,4.5,8.7,-70445.25371677047,1.4880475177051267
