structure,z,L,energy_eV,energy_rel_eV
PDI-BT-COF-same_z50_L055_incl,5.0,5.5,-155774.44627500043,26.01265260129003
PDI-BT-COF-same_z50_L060_incl,5.0,6.0,-155774.46744209112,25.991485510603525
PDI-BT-COF-same_z51_L000_incl,5.1,0.0,-155797.32262680703,3.136300794692943
PDI-BT-COF-same_z51_L005_incl,5.1,0.5,-155794.26972376328,6.1892038384394255
PDI-BT-COF-same_z51_L010_incl,5.1,1.0,-155788.0134806866,12.445446915109642
PDI-BT-COF-same_z51_L015_incl,5.1,1.5,-155782.94173180123,17.517195800493937
PDI-BT-COF-same_z51_L020_incl,5.1,2.0,-155781.41000283853,19.04892476319219
PDI-BT-COF-same_z51_L025_incl,5.1,2.5,-155781.4913597152,18.967567886516917
PDI-BT-COF-same_z51_L030_incl,5.1,3.0,-155781.14424707025,19.31468053147546
PDI-BT-COF-same_z51_L035_incl,5.1,3.5,-155780.66448744969,19.79444015203626
PDI-BT-COF-same_z51_L040_incl,5.1,4.0,-155780.4078212471,20.051106354629155
PDI-BT-COF-same_z51_L045_incl,5.1,4.5,-155780.34176216045,20.117165441275574
PDI-BT-COF-same_z51_L050_incl,5.1,5.0,-155780.37664384118,20.082283760537393
PDI-BT-COF-same_z51_L055_incl,5.1,5.5,-155780.44444632932,20.014481272402918
PDI-BT-COF-same_z51_L060_incl,5.1,6.0,-155780.47694440777,19.981983193953056
PDI-BT-COF-same_z52_L000_incl,5.2,0.0,-155797.16403961767,3.2948879840550944
PDI-BT-COF-same_z52_L005_incl,5.2,0.5,-155795.38428638777,5.074641213956056
PDI-BT-COF-same_z52_L010_incl,5.2,1.0,-155790.4948689879,9.964058613812085
PDI-BT-COF-same_z52_L015_incl,5.2,1.5,-155787.1696395257,13.289288076019147
PDI-BT-COF-same_z52_L020_incl,5.2,2.0,-155786.95020065104,13.508726950676646
PDI-BT-COF-same_z52_L025_incl,5.2,2.5,-155787.47623289097,12.982694710750366
PDI-BT-COF-same_z52_L030_incl,5.2,3.0,-155787.51321894515,12.945708656567149
PDI-BT-COF-same_z52_L035_incl,5.2,3.5,-155787.22542838857,13.233499213150935
PDI-BT-COF-same_z52_L040_incl,5.2,4.0,-155787.00335216842,13.455575433297781
PDI-BT-COF-same_z52_L045_incl,5.2,4.5,-155786.9516528342,13.507274767529452
